,artist.inverted,track,time,genre,date.entered,date.peaked,week,rank
4727,"Kravitz, Lenny",I Belong To You,4:17,Rock,2000-03-25,2000-04-08,6.0,83.0
4728,"Kravitz, Lenny",I Belong To You,4:17,Rock,2000-03-25,2000-04-08,7.0,90.0
4729,"Kravitz, Lenny",I Belong To You,4:17,Rock,2000-03-25,2000-04-08,8.0,90.0
4730,"Kravitz, Lenny",I Belong To You,4:17,Rock,2000-03-25,2000-04-08,9.0,93.0
4731,"Loveless, Patty",That's The Kind Of Mood I'm In,3:27,Country,2000-09-16,2000-11-18,1.0,98.0
4732,"Loveless, Patty",That's The Kind Of Mood I'm In,3:27,Country,2000-09-16,2000-11-18,2.0,93.0
4733,"Loveless, Patty",That's The Kind Of Mood I'm In,3:27,Country,2000-09-16,2000-11-18,3.0,93.0
4734,"Loveless, Patty",That's The Kind Of Mood I'm In,3:27,Country,2000-09-16,2000-11-18,4.0,93.0
4735,"Loveless, Patty",That's The Kind Of Mood I'm In,3:27,Country,2000-09-16,2000-11-18,5.0,88.0
4736,"Loveless, Patty",That's The Kind Of Mood I'm In,3:27,Country,2000-09-16,2000-11-18,6.0,88.0
4737,"Loveless, Patty",That's The Kind Of Mood I'm In,3:27,Country,2000-09-16,2000-11-18,7.0,82.0
4738,"Loveless, Patty",That's The Kind Of Mood I'm In,3:27,Country,2000-09-16,2000-11-18,8.0,81.0
4739,"Loveless, Patty",That's The Kind Of Mood I'm In,3:27,Country,2000-09-16,2000-11-18,9.0,73.0
4740,"Loveless, Patty",That's The Kind Of Mood I'm In,3:27,Country,2000-09-16,2000-11-18,10.0,71.0
4741,"Loveless, Patty",That's The Kind Of Mood I'm In,3:27,Country,2000-09-16,2000-11-18,11.0,71.0
4742,"Loveless, Patty",That's The Kind Of Mood I'm In,3:27,Country,2000-09-16,2000-11-18,12.0,72.0
4743,"Loveless, Patty",That's The Kind Of Mood I'm In,3:27,Country,2000-09-16,2000-11-18,13.0,85.0
4744,"Loveless, Patty",That's The Kind Of Mood I'm In,3:27,Country,2000-09-16,2000-11-18,14.0,91.0
4745,Q-Tip,Breathe And Stop,4:06,Rock,2000-01-22,2000-01-22,1.0,71.0
4746,Q-Tip,Breathe And Stop,4:06,Rock,2000-01-22,2000-01-22,2.0,71.0
4747,Q-Tip,Breathe And Stop,4:06,Rock,2000-01-22,2000-01-22,3.0,81.0
4748,Q-Tip,Breathe And Stop,4:06,Rock,2000-01-22,2000-01-22,4.0,82.0
4749,Q-Tip,Breathe And Stop,4:06,Rock,2000-01-22,2000-01-22,5.0,96.0
4750,"Rimes, LeAnn",Can't Fight The Moonlight,3:33,Country,2000-09-09,2000-09-16,1.0,82.0
4751,"Rimes, LeAnn",Can't Fight The Moonlight,3:33,Country,2000-09-09,2000-09-16,2.0,71.0
4752,"Rimes, LeAnn",Can't Fight The Moonlight,3:33,Country,2000-09-09,2000-09-16,3.0,79.0
4753,"Rimes, LeAnn",Can't Fight The Moonlight,3:33,Country,2000-09-09,2000-09-16,4.0,83.0
4754,"Rimes, LeAnn",Can't Fight The Moonlight,3:33,Country,2000-09-09,2000-09-16,5.0,96.0
4755,"Rimes, LeAnn",Can't Fight The Moonlight,3:33,Country,2000-09-09,2000-09-16,6.0,99.0
4756,"Rimes, LeAnn",Can't Fight The Moonlight,3:33,Country,2000-09-09,2000-09-16,7.0,78.0
4757,"Rimes, LeAnn",Can't Fight The Moonlight,3:33,Country,2000-09-09,2000-09-16,8.0,78.0
4758,"Rimes, LeAnn",Can't Fight The Moonlight,3:33,Country,2000-09-09,2000-09-16,9.0,83.0
4759,"Rimes, LeAnn",Can't Fight The Moonlight,3:33,Country,2000-09-09,2000-09-16,10.0,79.0
4760,"Rimes, LeAnn",Can't Fight The Moonlight,3:33,Country,2000-09-09,2000-09-16,11.0,77.0
4761,"Rimes, LeAnn",Can't Fight The Moonlight,3:33,Country,2000-09-09,2000-09-16,12.0,76.0
4762,"Rimes, LeAnn",Can't Fight The Moonlight,3:33,Country,2000-09-09,2000-09-16,13.0,79.0
4763,"Rimes, LeAnn",Can't Fight The Moonlight,3:33,Country,2000-09-09,2000-09-16,14.0,81.0
4764,"Rimes, LeAnn",Can't Fight The Moonlight,3:33,Country,2000-09-09,2000-09-16,15.0,88.0
4765,"Rimes, LeAnn",Can't Fight The Moonlight,3:33,Country,2000-09-09,2000-09-16,16.0,85.0
4766,"Rimes, LeAnn",Can't Fight The Moonlight,3:33,Country,2000-09-09,2000-09-16,17.0,86.0
4767,"Rimes, LeAnn",Can't Fight The Moonlight,3:33,Country,2000-09-09,2000-09-16,18.0,79.0
4768,"Rimes, LeAnn",Can't Fight The Moonlight,3:33,Country,2000-09-09,2000-09-16,19.0,87.0
4769,"Rimes, LeAnn",Can't Fight The Moonlight,3:33,Country,2000-09-09,2000-09-16,20.0,93.0
4770,Lil Wayne,Tha Block Is Hot,4:13,Rap,1999-12-04,2000-01-08,1.0,99.0
4771,Lil Wayne,Tha Block Is Hot,4:13,Rap,1999-12-04,2000-01-08,2.0,89.0
4772,Lil Wayne,Tha Block Is Hot,4:13,Rap,1999-12-04,2000-01-08,3.0,92.0
4773,Lil Wayne,Tha Block Is Hot,4:13,Rap,1999-12-04,2000-01-08,4.0,84.0
4774,Lil Wayne,Tha Block Is Hot,4:13,Rap,1999-12-04,2000-01-08,5.0,84.0
4775,Lil Wayne,Tha Block Is Hot,4:13,Rap,1999-12-04,2000-01-08,6.0,72.0
4776,Lil Wayne,Tha Block Is Hot,4:13,Rap,1999-12-04,2000-01-08,7.0,81.0
4777,Lil Wayne,Tha Block Is Hot,4:13,Rap,1999-12-04,2000-01-08,8.0,81.0
4778,Lil Wayne,Tha Block Is Hot,4:13,Rap,1999-12-04,2000-01-08,9.0,86.0
4779,Lil Wayne,Tha Block Is Hot,4:13,Rap,1999-12-04,2000-01-08,10.0,87.0
4780,Lil Wayne,Tha Block Is Hot,4:13,Rap,1999-12-04,2000-01-08,11.0,95.0
4781,2 Pac,Baby Don't Cry (Keep Ya Head Up II),4:22,Rap,2000-02-26,2000-03-11,1.0,87.0
4782,2 Pac,Baby Don't Cry (Keep Ya Head Up II),4:22,Rap,2000-02-26,2000-03-11,2.0,82.0
4783,2 Pac,Baby Don't Cry (Keep Ya Head Up II),4:22,Rap,2000-02-26,2000-03-11,3.0,72.0
4784,2 Pac,Baby Don't Cry (Keep Ya Head Up II),4:22,Rap,2000-02-26,2000-03-11,4.0,77.0
4785,2 Pac,Baby Don't Cry (Keep Ya Head Up II),4:22,Rap,2000-02-26,2000-03-11,5.0,87.0
4786,2 Pac,Baby Don't Cry (Keep Ya Head Up II),4:22,Rap,2000-02-26,2000-03-11,6.0,94.0
4787,2 Pac,Baby Don't Cry (Keep Ya Head Up II),4:22,Rap,2000-02-26,2000-03-11,7.0,99.0
4788,"Wallflowers, The",Sleepwalker,3:29,Rock,2000-10-28,2000-10-28,1.0,73.0
4789,"Wallflowers, The",Sleepwalker,3:29,Rock,2000-10-28,2000-10-28,2.0,73.0
4790,"Wallflowers, The",Sleepwalker,3:29,Rock,2000-10-28,2000-10-28,3.0,74.0
4791,"Wallflowers, The",Sleepwalker,3:29,Rock,2000-10-28,2000-10-28,4.0,80.0
4792,"Wallflowers, The",Sleepwalker,3:29,Rock,2000-10-28,2000-10-28,5.0,90.0
4793,"Wallflowers, The",Sleepwalker,3:29,Rock,2000-10-28,2000-10-28,6.0,96.0
4794,Drama,"Left, Right, Left",3:37,Rap,2000-02-12,2000-03-18,1.0,100.0
4795,Drama,"Left, Right, Left",3:37,Rap,2000-02-12,2000-03-18,2.0,98.0
4796,Drama,"Left, Right, Left",3:37,Rap,2000-02-12,2000-03-18,3.0,89.0
4797,Drama,"Left, Right, Left",3:37,Rap,2000-02-12,2000-03-18,4.0,80.0
4798,Drama,"Left, Right, Left",3:37,Rap,2000-02-12,2000-03-18,5.0,75.0
4799,Drama,"Left, Right, Left",3:37,Rap,2000-02-12,2000-03-18,6.0,73.0
4800,Drama,"Left, Right, Left",3:37,Rap,2000-02-12,2000-03-18,7.0,80.0
4801,Drama,"Left, Right, Left",3:37,Rap,2000-02-12,2000-03-18,8.0,86.0
4802,Drama,"Left, Right, Left",3:37,Rap,2000-02-12,2000-03-18,9.0,91.0
4803,Drama,"Left, Right, Left",3:37,Rap,2000-02-12,2000-03-18,10.0,96.0
4804,Drama,"Left, Right, Left",3:37,Rap,2000-02-12,2000-03-18,11.0,100.0
4805,Drama,"Left, Right, Left",3:37,Rap,2000-02-12,2000-03-18,12.0,98.0
4806,Drama,"Left, Right, Left",3:37,Rap,2000-02-12,2000-03-18,13.0,96.0
4807,Limp Bizkit,N 2 Gether Now,3:55,Rock,1999-12-04,2000-01-08,1.0,94.0
4808,Limp Bizkit,N 2 Gether Now,3:55,Rock,1999-12-04,2000-01-08,2.0,88.0
4809,Limp Bizkit,N 2 Gether Now,3:55,Rock,1999-12-04,2000-01-08,3.0,85.0
4810,Limp Bizkit,N 2 Gether Now,3:55,Rock,1999-12-04,2000-01-08,4.0,78.0
4811,Limp Bizkit,N 2 Gether Now,3:55,Rock,1999-12-04,2000-01-08,5.0,78.0
4812,Limp Bizkit,N 2 Gether Now,3:55,Rock,1999-12-04,2000-01-08,6.0,73.0
4813,Limp Bizkit,N 2 Gether Now,3:55,Rock,1999-12-04,2000-01-08,7.0,84.0
4814,Limp Bizkit,N 2 Gether Now,3:55,Rock,1999-12-04,2000-01-08,8.0,86.0
4815,Limp Bizkit,N 2 Gether Now,3:55,Rock,1999-12-04,2000-01-08,9.0,90.0
4816,Limp Bizkit,N 2 Gether Now,3:55,Rock,1999-12-04,2000-01-08,10.0,97.0
4817,Limp Bizkit,N 2 Gether Now,3:55,Rock,1999-12-04,2000-01-08,11.0,96.0
4818,Lox,"Ryde or Die, Chick",3:56,Rap,2000-03-18,2000-03-25,1.0,86.0
4819,Lox,"Ryde or Die, Chick",3:56,Rap,2000-03-18,2000-03-25,2.0,73.0
4820,Lox,"Ryde or Die, Chick",3:56,Rap,2000-03-18,2000-03-25,3.0,80.0
4821,Lox,"Ryde or Die, Chick",3:56,Rap,2000-03-18,2000-03-25,4.0,84.0
4822,Lox,"Ryde or Die, Chick",3:56,Rap,2000-03-18,2000-03-25,5.0,91.0
4823,Lox,"Ryde or Die, Chick",3:56,Rap,2000-03-18,2000-03-25,6.0,97.0
4824,Lox,"Ryde or Die, Chick",3:56,Rap,2000-03-18,2000-03-25,7.0,97.0
4825,Ying Yang Twins,Whistle While You Twurk,4:19,Rap,2000-03-18,2000-04-29,1.0,95.0
4826,Ying Yang Twins,Whistle While You Twurk,4:19,Rap,2000-03-18,2000-04-29,2.0,94.0
4827,Ying Yang Twins,Whistle While You Twurk,4:19,Rap,2000-03-18,2000-04-29,3.0,91.0
4828,Ying Yang Twins,Whistle While You Twurk,4:19,Rap,2000-03-18,2000-04-29,4.0,85.0
4829,Ying Yang Twins,Whistle While You Twurk,4:19,Rap,2000-03-18,2000-04-29,5.0,84.0
4830,Ying Yang Twins,Whistle While You Twurk,4:19,Rap,2000-03-18,2000-04-29,6.0,78.0
4831,Ying Yang Twins,Whistle While You Twurk,4:19,Rap,2000-03-18,2000-04-29,7.0,74.0
4832,Ying Yang Twins,Whistle While You Twurk,4:19,Rap,2000-03-18,2000-04-29,8.0,78.0
4833,Ying Yang Twins,Whistle While You Twurk,4:19,Rap,2000-03-18,2000-04-29,9.0,85.0
4834,Ying Yang Twins,Whistle While You Twurk,4:19,Rap,2000-03-18,2000-04-29,10.0,89.0
4835,Ying Yang Twins,Whistle While You Twurk,4:19,Rap,2000-03-18,2000-04-29,11.0,97.0
4836,Ying Yang Twins,Whistle While You Twurk,4:19,Rap,2000-03-18,2000-04-29,12.0,96.0
4837,Ying Yang Twins,Whistle While You Twurk,4:19,Rap,2000-03-18,2000-04-29,13.0,99.0
4838,Ying Yang Twins,Whistle While You Twurk,4:19,Rap,2000-03-18,2000-04-29,14.0,99.0
4839,"Walker, Clay","Live, Laugh, Love",4:06,Country,1999-12-04,2000-01-22,1.0,95.0
4840,"Walker, Clay","Live, Laugh, Love",4:06,Country,1999-12-04,2000-01-22,2.0,95.0
4841,"Walker, Clay","Live, Laugh, Love",4:06,Country,1999-12-04,2000-01-22,3.0,94.0
4842,"Walker, Clay","Live, Laugh, Love",4:06,Country,1999-12-04,2000-01-22,4.0,94.0
4843,"Walker, Clay","Live, Laugh, Love",4:06,Country,1999-12-04,2000-01-22,5.0,94.0
4844,"Walker, Clay","Live, Laugh, Love",4:06,Country,1999-12-04,2000-01-22,6.0,95.0
4845,"Walker, Clay","Live, Laugh, Love",4:06,Country,1999-12-04,2000-01-22,7.0,82.0
4846,"Walker, Clay","Live, Laugh, Love",4:06,Country,1999-12-04,2000-01-22,8.0,74.0
4847,"Walker, Clay","Live, Laugh, Love",4:06,Country,1999-12-04,2000-01-22,9.0,79.0
4848,"Walker, Clay","Live, Laugh, Love",4:06,Country,1999-12-04,2000-01-22,10.0,92.0
4849,"Walker, Clay","Live, Laugh, Love",4:06,Country,1999-12-04,2000-01-22,11.0,98.0
4850,Metallica,No Leaf Clover (Live),5:43,Rock,2000-02-12,2000-03-11,1.0,86.0
4851,Metallica,No Leaf Clover (Live),5:43,Rock,2000-02-12,2000-03-11,2.0,81.0
4852,Metallica,No Leaf Clover (Live),5:43,Rock,2000-02-12,2000-03-11,3.0,78.0
4853,Metallica,No Leaf Clover (Live),5:43,Rock,2000-02-12,2000-03-11,4.0,76.0
4854,Metallica,No Leaf Clover (Live),5:43,Rock,2000-02-12,2000-03-11,5.0,74.0
4855,Metallica,No Leaf Clover (Live),5:43,Rock,2000-02-12,2000-03-11,6.0,80.0
4856,Metallica,No Leaf Clover (Live),5:43,Rock,2000-02-12,2000-03-11,7.0,86.0
4857,Metallica,No Leaf Clover (Live),5:43,Rock,2000-02-12,2000-03-11,8.0,93.0
4858,Metallica,No Leaf Clover (Live),5:43,Rock,2000-02-12,2000-03-11,9.0,95.0
4859,Metallica,No Leaf Clover (Live),5:43,Rock,2000-02-12,2000-03-11,10.0,95.0
4860,Yankee Grey,Another Nine Minutes,3:10,Country,2000-04-29,2000-05-20,1.0,86.0
4861,Yankee Grey,Another Nine Minutes,3:10,Country,2000-04-29,2000-05-20,2.0,83.0
4862,Yankee Grey,Another Nine Minutes,3:10,Country,2000-04-29,2000-05-20,3.0,77.0
4863,Yankee Grey,Another Nine Minutes,3:10,Country,2000-04-29,2000-05-20,4.0,74.0
4864,Yankee Grey,Another Nine Minutes,3:10,Country,2000-04-29,2000-05-20,5.0,83.0
4865,Yankee Grey,Another Nine Minutes,3:10,Country,2000-04-29,2000-05-20,6.0,79.0
4866,Yankee Grey,Another Nine Minutes,3:10,Country,2000-04-29,2000-05-20,7.0,88.0
4867,Yankee Grey,Another Nine Minutes,3:10,Country,2000-04-29,2000-05-20,8.0,95.0
4868,"Bega, Lou",Tricky Tricky ,3:23,Rock,2000-01-29,2000-02-05,1.0,75.0
4869,"Bega, Lou",Tricky Tricky ,3:23,Rock,2000-01-29,2000-02-05,2.0,74.0
4870,"Bega, Lou",Tricky Tricky ,3:23,Rock,2000-01-29,2000-02-05,3.0,87.0
4871,Big Punisher,It's So Hard,3:25,Rap,2000-04-22,2000-05-06,1.0,96.0
4872,Big Punisher,It's So Hard,3:25,Rap,2000-04-22,2000-05-06,2.0,87.0
4873,Big Punisher,It's So Hard,3:25,Rap,2000-04-22,2000-05-06,3.0,75.0
4874,Big Punisher,It's So Hard,3:25,Rap,2000-04-22,2000-05-06,4.0,79.0
4875,Big Punisher,It's So Hard,3:25,Rap,2000-04-22,2000-05-06,5.0,81.0
4876,Big Punisher,It's So Hard,3:25,Rap,2000-04-22,2000-05-06,6.0,81.0
4877,Big Punisher,It's So Hard,3:25,Rap,2000-04-22,2000-05-06,7.0,76.0
4878,Big Punisher,It's So Hard,3:25,Rap,2000-04-22,2000-05-06,8.0,76.0
4879,Big Punisher,It's So Hard,3:25,Rap,2000-04-22,2000-05-06,9.0,78.0
4880,Big Punisher,It's So Hard,3:25,Rap,2000-04-22,2000-05-06,10.0,84.0
4881,Big Punisher,It's So Hard,3:25,Rap,2000-04-22,2000-05-06,11.0,90.0
4882,Big Punisher,It's So Hard,3:25,Rap,2000-04-22,2000-05-06,12.0,88.0
4883,Big Punisher,It's So Hard,3:25,Rap,2000-04-22,2000-05-06,13.0,94.0
4884,Big Punisher,It's So Hard,3:25,Rap,2000-04-22,2000-05-06,14.0,98.0
4885,Big Punisher,It's So Hard,3:25,Rap,2000-04-22,2000-05-06,15.0,100.0
4886,"Worley, Darryl",When You Need My Love,3:35,Country,2000-06-17,2000-09-02,1.0,98.0
4887,"Worley, Darryl",When You Need My Love,3:35,Country,2000-06-17,2000-09-02,2.0,88.0
4888,"Worley, Darryl",When You Need My Love,3:35,Country,2000-06-17,2000-09-02,3.0,93.0
4889,"Worley, Darryl",When You Need My Love,3:35,Country,2000-06-17,2000-09-02,4.0,92.0
4890,"Worley, Darryl",When You Need My Love,3:35,Country,2000-06-17,2000-09-02,5.0,85.0
4891,"Worley, Darryl",When You Need My Love,3:35,Country,2000-06-17,2000-09-02,6.0,85.0
4892,"Worley, Darryl",When You Need My Love,3:35,Country,2000-06-17,2000-09-02,7.0,84.0
4893,"Worley, Darryl",When You Need My Love,3:35,Country,2000-06-17,2000-09-02,8.0,80.0
4894,"Worley, Darryl",When You Need My Love,3:35,Country,2000-06-17,2000-09-02,9.0,80.0
4895,"Worley, Darryl",When You Need My Love,3:35,Country,2000-06-17,2000-09-02,10.0,80.0
4896,"Worley, Darryl",When You Need My Love,3:35,Country,2000-06-17,2000-09-02,11.0,80.0
4897,"Worley, Darryl",When You Need My Love,3:35,Country,2000-06-17,2000-09-02,12.0,75.0
4898,"Worley, Darryl",When You Need My Love,3:35,Country,2000-06-17,2000-09-02,13.0,78.0
4899,"Worley, Darryl",When You Need My Love,3:35,Country,2000-06-17,2000-09-02,14.0,86.0
4900,"Worley, Darryl",When You Need My Love,3:35,Country,2000-06-17,2000-09-02,15.0,99.0
4901,Lil' Kim,How Many Licks?,3:50,Rap,2000-11-25,2000-12-02,1.0,79.0
4902,Lil' Kim,How Many Licks?,3:50,Rap,2000-11-25,2000-12-02,2.0,75.0
4903,Lil' Kim,How Many Licks?,3:50,Rap,2000-11-25,2000-12-02,3.0,77.0
4904,Lil' Kim,How Many Licks?,3:50,Rap,2000-11-25,2000-12-02,4.0,86.0
4905,Lil' Kim,How Many Licks?,3:50,Rap,2000-11-25,2000-12-02,5.0,86.0
4906,Lil' Kim,How Many Licks?,3:50,Rap,2000-11-25,2000-12-02,6.0,89.0
4907,Lil' Kim,How Many Licks?,3:50,Rap,2000-11-25,2000-12-02,9.0,96.0
4908,Lil' Kim,How Many Licks?,3:50,Rap,2000-11-25,2000-12-02,10.0,96.0
4909,Lil' Kim,How Many Licks?,3:50,Rap,2000-11-25,2000-12-02,11.0,96.0
4910,"Clark, Terri",A Little Gasoline,3:07,Country,2000-12-16,2000-12-16,1.0,75.0
4911,"Clark, Terri",A Little Gasoline,3:07,Country,2000-12-16,2000-12-16,2.0,82.0
4912,"Clark, Terri",A Little Gasoline,3:07,Country,2000-12-16,2000-12-16,3.0,88.0
4913,"Clark, Terri",A Little Gasoline,3:07,Country,2000-12-16,2000-12-16,4.0,96.0
4914,"Clark, Terri",A Little Gasoline,3:07,Country,2000-12-16,2000-12-16,5.0,99.0
4915,"Clark, Terri",A Little Gasoline,3:07,Country,2000-12-16,2000-12-16,6.0,99.0
4916,"Brock, Chad",A Country Boy Can Survive,3:54,Country,2000-01-01,2000-01-08,1.0,93.0
4917,"Brock, Chad",A Country Boy Can Survive,3:54,Country,2000-01-01,2000-01-08,2.0,75.0
4918,"Brock, Chad",A Country Boy Can Survive,3:54,Country,2000-01-01,2000-01-08,3.0,92.0
4919,"Cagle, Chris",My Love Goes On And On,3:02,Country,2000-10-21,2000-12-02,1.0,99.0
4920,"Cagle, Chris",My Love Goes On And On,3:02,Country,2000-10-21,2000-12-02,2.0,94.0
4921,"Cagle, Chris",My Love Goes On And On,3:02,Country,2000-10-21,2000-12-02,3.0,94.0
4922,"Cagle, Chris",My Love Goes On And On,3:02,Country,2000-10-21,2000-12-02,4.0,87.0
4923,"Cagle, Chris",My Love Goes On And On,3:02,Country,2000-10-21,2000-12-02,5.0,84.0
4924,"Cagle, Chris",My Love Goes On And On,3:02,Country,2000-10-21,2000-12-02,6.0,83.0
4925,"Cagle, Chris",My Love Goes On And On,3:02,Country,2000-10-21,2000-12-02,7.0,76.0
4926,"Cagle, Chris",My Love Goes On And On,3:02,Country,2000-10-21,2000-12-02,8.0,76.0
4927,"Cagle, Chris",My Love Goes On And On,3:02,Country,2000-10-21,2000-12-02,9.0,79.0
4928,"Cagle, Chris",My Love Goes On And On,3:02,Country,2000-10-21,2000-12-02,10.0,83.0
4929,"Cagle, Chris",My Love Goes On And On,3:02,Country,2000-10-21,2000-12-02,11.0,91.0
4930,"Byrd, Tracy",Put Your Hand In Mine,4:30,Country,2000-01-29,2000-02-12,1.0,81.0
4931,"Byrd, Tracy",Put Your Hand In Mine,4:30,Country,2000-01-29,2000-02-12,2.0,77.0
4932,"Byrd, Tracy",Put Your Hand In Mine,4:30,Country,2000-01-29,2000-02-12,3.0,76.0
4933,"Byrd, Tracy",Put Your Hand In Mine,4:30,Country,2000-01-29,2000-02-12,4.0,76.0
4934,"Byrd, Tracy",Put Your Hand In Mine,4:30,Country,2000-01-29,2000-02-12,5.0,86.0
4935,"Byrd, Tracy",Put Your Hand In Mine,4:30,Country,2000-01-29,2000-02-12,6.0,88.0
4936,"Byrd, Tracy",Put Your Hand In Mine,4:30,Country,2000-01-29,2000-02-12,7.0,92.0
4937,"Byrd, Tracy",Put Your Hand In Mine,4:30,Country,2000-01-29,2000-02-12,8.0,99.0
4938,Metallica,I Disappear,4:26,Rock,2000-05-13,2000-06-17,1.0,86.0
4939,Metallica,I Disappear,4:26,Rock,2000-05-13,2000-06-17,2.0,84.0
4940,Metallica,I Disappear,4:26,Rock,2000-05-13,2000-06-17,3.0,88.0
4941,Metallica,I Disappear,4:26,Rock,2000-05-13,2000-06-17,4.0,81.0
4942,Metallica,I Disappear,4:26,Rock,2000-05-13,2000-06-17,5.0,81.0
4943,Metallica,I Disappear,4:26,Rock,2000-05-13,2000-06-17,6.0,76.0
4944,Metallica,I Disappear,4:26,Rock,2000-05-13,2000-06-17,7.0,81.0
4945,Metallica,I Disappear,4:26,Rock,2000-05-13,2000-06-17,8.0,81.0
4946,Metallica,I Disappear,4:26,Rock,2000-05-13,2000-06-17,9.0,78.0
4947,Metallica,I Disappear,4:26,Rock,2000-05-13,2000-06-17,10.0,84.0
4948,Metallica,I Disappear,4:26,Rock,2000-05-13,2000-06-17,11.0,83.0
4949,Metallica,I Disappear,4:26,Rock,2000-05-13,2000-06-17,12.0,82.0
4950,Metallica,I Disappear,4:26,Rock,2000-05-13,2000-06-17,13.0,87.0
4951,Metallica,I Disappear,4:26,Rock,2000-05-13,2000-06-17,14.0,88.0
4952,Metallica,I Disappear,4:26,Rock,2000-05-13,2000-06-17,15.0,91.0
4953,Metallica,I Disappear,4:26,Rock,2000-05-13,2000-06-17,16.0,94.0
4954,Metallica,I Disappear,4:26,Rock,2000-05-13,2000-06-17,17.0,98.0
4955,Metallica,I Disappear,4:26,Rock,2000-05-13,2000-06-17,18.0,95.0
4956,Metallica,I Disappear,4:26,Rock,2000-05-13,2000-06-17,19.0,89.0
4957,Metallica,I Disappear,4:26,Rock,2000-05-13,2000-06-17,20.0,95.0
4958,Jay-Z,Hey Papi,3:40,Rap,2000-08-12,2000-10-07,1.0,98.0
4959,Jay-Z,Hey Papi,3:40,Rap,2000-08-12,2000-10-07,2.0,100.0
4960,Jay-Z,Hey Papi,3:40,Rap,2000-08-12,2000-10-07,3.0,98.0
4961,Jay-Z,Hey Papi,3:40,Rap,2000-08-12,2000-10-07,4.0,94.0
4962,Jay-Z,Hey Papi,3:40,Rap,2000-08-12,2000-10-07,5.0,83.0
4963,Jay-Z,Hey Papi,3:40,Rap,2000-08-12,2000-10-07,6.0,83.0
4964,Jay-Z,Hey Papi,3:40,Rap,2000-08-12,2000-10-07,7.0,80.0
4965,Jay-Z,Hey Papi,3:40,Rap,2000-08-12,2000-10-07,8.0,78.0
4966,Jay-Z,Hey Papi,3:40,Rap,2000-08-12,2000-10-07,9.0,76.0
4967,Jay-Z,Hey Papi,3:40,Rap,2000-08-12,2000-10-07,10.0,77.0
4968,Jay-Z,Hey Papi,3:40,Rap,2000-08-12,2000-10-07,11.0,85.0
4969,Jay-Z,Hey Papi,3:40,Rap,2000-08-12,2000-10-07,12.0,91.0
4970,Jay-Z,Hey Papi,3:40,Rap,2000-08-12,2000-10-07,13.0,93.0
4971,Jay-Z,Hey Papi,3:40,Rap,2000-08-12,2000-10-07,14.0,88.0
4972,Jay-Z,Hey Papi,3:40,Rap,2000-08-12,2000-10-07,15.0,94.0
4973,Fatboy Slim,The Rockafeller Skank,4:00,Electronica,1999-11-13,2000-01-22,1.0,94.0
4974,Fatboy Slim,The Rockafeller Skank,4:00,Electronica,1999-11-13,2000-01-22,2.0,94.0
4975,Fatboy Slim,The Rockafeller Skank,4:00,Electronica,1999-11-13,2000-01-22,3.0,94.0
4976,Fatboy Slim,The Rockafeller Skank,4:00,Electronica,1999-11-13,2000-01-22,4.0,87.0
4977,Fatboy Slim,The Rockafeller Skank,4:00,Electronica,1999-11-13,2000-01-22,5.0,77.0
4978,Fatboy Slim,The Rockafeller Skank,4:00,Electronica,1999-11-13,2000-01-22,6.0,77.0
4979,Fatboy Slim,The Rockafeller Skank,4:00,Electronica,1999-11-13,2000-01-22,7.0,83.0
4980,Fatboy Slim,The Rockafeller Skank,4:00,Electronica,1999-11-13,2000-01-22,8.0,82.0
4981,Fatboy Slim,The Rockafeller Skank,4:00,Electronica,1999-11-13,2000-01-22,9.0,82.0
4982,Fatboy Slim,The Rockafeller Skank,4:00,Electronica,1999-11-13,2000-01-22,10.0,92.0
4983,Fatboy Slim,The Rockafeller Skank,4:00,Electronica,1999-11-13,2000-01-22,11.0,76.0
4984,Fatboy Slim,The Rockafeller Skank,4:00,Electronica,1999-11-13,2000-01-22,12.0,95.0
4985,"Levert, Gerald",Mr. Too Damn Good,4:06,R&B,2000-03-18,2000-04-08,1.0,84.0
4986,"Levert, Gerald",Mr. Too Damn Good,4:06,R&B,2000-03-18,2000-04-08,2.0,83.0
4987,"Levert, Gerald",Mr. Too Damn Good,4:06,R&B,2000-03-18,2000-04-08,3.0,83.0
4988,"Levert, Gerald",Mr. Too Damn Good,4:06,R&B,2000-03-18,2000-04-08,4.0,76.0
4989,"Levert, Gerald",Mr. Too Damn Good,4:06,R&B,2000-03-18,2000-04-08,5.0,86.0
4990,"Levert, Gerald",Mr. Too Damn Good,4:06,R&B,2000-03-18,2000-04-08,6.0,86.0
4991,"Levert, Gerald",Mr. Too Damn Good,4:06,R&B,2000-03-18,2000-04-08,7.0,88.0
4992,"Levert, Gerald",Mr. Too Damn Good,4:06,R&B,2000-03-18,2000-04-08,8.0,97.0
4993,"McKnight, Brian",Stay Or Let It Go,4:32,Rock,2000-02-26,2000-03-25,1.0,95.0
4994,"McKnight, Brian",Stay Or Let It Go,4:32,Rock,2000-02-26,2000-03-25,2.0,92.0
4995,"McKnight, Brian",Stay Or Let It Go,4:32,Rock,2000-02-26,2000-03-25,3.0,82.0
4996,"McKnight, Brian",Stay Or Let It Go,4:32,Rock,2000-02-26,2000-03-25,4.0,78.0
4997,"McKnight, Brian",Stay Or Let It Go,4:32,Rock,2000-02-26,2000-03-25,5.0,76.0
